TransactionAmount,RecipientCommitteeParty,DonorCity,DonorState,DonorZipCode,ID,
1000,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
1000,Republican,DALLAS,TX,75205,40017,
1000,Republican,DALLAS,TX,75205,40017,
2500,Republican,DALLAS,TX,75205,40017,
2500,Republican,DALLAS,TX,75205,40017,
1000,Republican,DALLAS,TX,75205,40017,
2000,Republican,DALLAS,TX,75205,40017,
1600,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
250,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2500,Republican,DALLAS,TX,75205,40017,
2500,Republican,DALLAS,TX,75205,40017,
7800,Republican,DALLAS,TX,75205,40017,
-2700,Republican,DALLAS,TX,75205,40017,
-2400,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2400,Republican,DALLAS,TX,75205,40017,
750,Republican,DALLAS,TX,75205,40017,
1950,Republican,DALLAS,TX,75205,40017,
2700,,DALLAS,TX,75205,40017,
2700,,DALLAS,TX,75205,40017,
2700,,DALLAS,TX,75205,40017,
500,,DALLAS,TX,75205,40017,
1000,,DALLAS,TX,75205,40017,
5400,Republican,DALLAS,TX,75205,40017,
-2700,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
201,Republican,DALLAS,TX,75205,40017,
2600,Republican,DALLAS,TX,75205,40017,
500,Republican,DALLAS,TX,75205,40017,
500,Republican,DALLAS,TX,75205,40017,
200,Republican,DALLAS,TX,75205,40017,
500,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
500,Republican,DALLAS,TX,75205,40017,
2600,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2000,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
1000,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75205,40017,
2600,Republican,DALLAS,TX,75205,40017,
1100,Republican,DALLAS,TX,75205,40017,
1000,Republican,DALLAS,TX,75205,40017,
244,,DALLAS,TX,75205,40017,
1000,Republican,DALLAS,TX,75205,40017,
1500,Republican,DALLAS,TX,75205,40017,
2500,Republican,DALLAS,TX,75205,40017,
2700,Republican,DALLAS,TX,75206,40017,
2700,Republican,DALLAS,TX,75206,40017,
500,Democratic,DALLAS,TX,75206,40017,
2600,Republican,DALLAS,TX,75206,40017,
2700,Republican,DALLAS,TX,75206,40017,
2700,Republican,DALLAS,TX,75206,40017,
2700,Republican,DALLAS,TX,75206,40017,
2600,,DALLAS,TX,75206,40017,
2700,Republican,DALLAS,TX,75206,40017,
2500,Republican,DALLAS,TX,75206,40017,
2600,Republican,DALLAS,TX,75206,40017,
2600,Republican,DALLAS,TX,75206,40017,
1600,Republican,DALLAS,TX,75206,40017,
500,Democratic,DALLAS,TX,75206,40017,
1250,Republican,DALLAS,TX,75206,40017,
1087,Republican,DALLAS,TX,75206,40017,
2600,Republican,DALLAS,TX,75206,40017,
1250,Republican,DALLAS,TX,75206,40017,
2000,Democratic,DALLAS,TX,75206,40017,
2600,Republican,DALLAS,TX,75207,40017,
2000,Republican,DALLAS,TX,75207,40017,
1500,Republican,DALLAS,TX,75207,40017,
1500,Republican,DALLAS,TX,75207,40017,
2500,,DALLAS,TX,75207,40017,
2500,Republican,DALLAS,TX,75207,40017,
2500,Republican,DALLAS,TX,75207,40017,
5000,Republican,DALLAS,TX,75207,40017,
-1500,Republican,DALLAS,TX,75207,40017,
5000,Republican,DALLAS,TX,75207,40017,
2500,Republican,DALLAS,TX,75207,40017,
2500,Republican,DALLAS,TX,75207,40017,
2500,Republican,DALLAS,TX,75207,40017,
2500,Republican,DALLAS,TX,75207,40017,
2000,,DALLAS,TX,75207,40017,
2000,Democratic,DALLAS,TX,75207,40017,
2000,Democratic,DALLAS,TX,75207,40017,
2000,Republican,DALLAS,TX,75207,40017,
5000,Republican,DALLAS,TX,75207,40017,
5000,Republican,DALLAS,TX,75207,40017,
2000,Democratic,DALLAS,TX,75207,40017,
2000,Republican,DALLAS,TX,75207,40017,
2000,Republican,DALLAS,TX,75207,40017,
1000,Democratic,DALLAS,TX,75208,40017,
500,Democratic,DALLAS,TX,75208,40017,
250,Democratic,DALLAS,TX,75208,40017,
250,Democratic,DALLAS,TX,75208,40017,
500,Democratic,DALLAS,TX,75208,40017,
500,Democratic,DALLAS,TX,75208,40017,
1500,Republican,DALLAS,TX,75208,40017,
2700,Democratic,DALLAS,TX,75208,40017,
300,Democratic,DALLAS,TX,75208,40017,
250,Republican,DALLAS,TX,75209,40017,
2700,Democratic,DALLAS,TX,75209,40017,
300,Democratic,DALLAS,TX,75209,40017,
500,Democratic,DALLAS,TX,75209,40017,
2500,Democratic,DALLAS,TX,75209,40017,
500,Republican,DALLAS,TX,75209,40017,
1000,,DALLAS,TX,75209,40017,
2700,Republican,DALLAS,TX,75209,40017,
2700,Republican,DALLAS,TX,75209,40017,
250,Democratic,DALLAS,TX,75209,40017,
250,Democratic,DALLAS,TX,75209,40017,
500,Democratic,DALLAS,TX,75209,40017,
250,Democratic,DALLAS,TX,75209,40017,
1500,Republican,DALLAS,TX,75209,40017,
250,Republican,DALLAS,TX,75209,40017,
500,Democratic,DALLAS,TX,75211,40017,
250,Democratic,DALLAS,TX,75211,40017,
500,Democratic,DALLAS,TX,75214,40017,
1000,Republican,DALLAS,TX,75214,40017,
250,Republican,DALLAS,TX,75214,40017,
2700,Republican,DALLAS,TX,75214,40017,
250,Republican,DALLAS,TX,75214,40017,
1000,Democratic,DALLAS,TX,75214,40017,
500,Democratic,DALLAS,TX,75214,40017,
300,Republican,DALLAS,TX,75214,40017,
500,,DALLAS,TX,75214,40017,
2700,,DALLAS,TX,75214,40017,
2700,,DALLAS,TX,75214,40017,
1500,,DALLAS,TX,75214,40017,
2700,,DALLAS,TX,75214,40017,
2700,,DALLAS,TX,75214,40017,
500,,DALLAS,TX,75214,40017,
5400,,DALLAS,TX,75214,40017,
2000,Democratic,DALLAS,TX,75214,40017,
2500,Republican,DALLAS,TX,75214,40017,
1773,Democratic,DALLAS,TX,75214,40017,
250,Democratic,DALLAS,TX,75214,40017,
1000,Republican,DALLAS,TX,75214,40017,
1000,Republican,DALLAS,TX,75214,40017,
1000,Republican,DALLAS,TX,75214,40017,
1300,Republican,DALLAS,TX,75214,40017,
2600,Republican,DALLAS,TX,75214,40017,
1000,Republican,DALLAS,TX,75214,40017,
1000,Republican,DALLAS,TX,75214,40017,
250,Republican,DALLAS,TX,75214,40017,
500,Democratic,DALLAS,TX,75215,40017,
500,Democratic,DALLAS,TX,75218,40017,
500,Republican,DALLAS,TX,75218,40017,
250,Democratic,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
500,Republican,DALLAS,TX,75219,40017,
-2300,Republican,DALLAS,TX,75219,40017,
2600,Democratic,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
250,Republican,DALLAS,TX,75219,40017,
250,Republican,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
1000,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
2700,Democratic,DALLAS,TX,75219,40017,
2500,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
1000,Democratic,DALLAS,TX,75219,40017,
2500,Democratic,DALLAS,TX,75219,40017,
2500,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
2500,Republican,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
1000,Democratic,DALLAS,TX,75219,40017,
5400,,DALLAS,TX,75219,40017,
250,,DALLAS,TX,75219,40017,
1000,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
500,,DALLAS,TX,75219,40017,
2700,,DALLAS,TX,75219,40017,
2500,,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
2700,Democratic,DALLAS,TX,75219,40017,
250,Democratic,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
2700,Democratic,DALLAS,TX,75219,40017,
2700,Democratic,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
1000,Republican,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
500,Democratic,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
500,Republican,DALLAS,TX,75219,40017,
2300,Democratic,DALLAS,TX,75219,40017,
1000,Democratic,DALLAS,TX,75219,40017,
2700,Democratic,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
2700,,DALLAS,TX,75219,40017,
2700,,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
500,Republican,DALLAS,TX,75219,40017,
500,Republican,DALLAS,TX,75219,40017,
250,Independent,DALLAS,TX,75219,40017,
500,Independent,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
2700,Republican,DALLAS,TX,75219,40017,
2600,Republican,DALLAS,TX,75219,40017,
500,Republican,DALLAS,TX,75219,40017,
500,,DALLAS,TX,75219,40017,
250,Republican,DALLAS,TX,75220,40017,
500,Republican,DALLAS,TX,75220,40017,
1000,Democratic,DALLAS,TX,75220,40017,
500,Democratic,DALLAS,TX,75220,40017,
2600,Democratic,DALLAS,TX,75220,40017,
500,Democratic,DALLAS,TX,75220,40017,
250,Republican,DALLAS,TX,75220,40017,
1000,,DALLAS,TX,75220,40017,
500,Democratic,DALLAS,TX,75220,40017,
1000,Democratic,DALLAS,TX,75220,40017,
500,Democratic,DALLAS,TX,75220,40017,
860,Republican,DALLAS,TX,75220,40017,
2600,Republican,DALLAS,TX,75220,40017,
1839,Republican,DALLAS,TX,75220,40017,
1000,Republican,DALLAS,TX,75220,40017,
2700,Republican,DALLAS,TX,75220,40017,
2000,Democratic,DALLAS,TX,75220,40017,
500,Republican,DALLAS,TX,75220,40017,
250,Republican,DALLAS,TX,75220,40017,
500,Democratic,DALLAS,TX,75221,40017,
1000,Republican,DALLAS,TX,75221,40017,
1000,Republican,DALLAS,TX,75221,40017,
1000,Republican,DALLAS,TX,75221,40017,
1000,Democratic,DALLAS,TX,75221,40017,
1000,Republican,DALLAS,TX,75222,40017,
500,Democratic,DALLAS,TX,75223,40017,
1000,Republican,DALLAS,TX,75223,40017,
1000,Republican,DALLAS,TX,75223,40017,
500,Democratic,DALLAS,TX,75224,40017,
250,Democratic,DALLAS,TX,75225,40017,
250,Democratic,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
500,Republican,DALLAS,TX,75225,40017,
500,Republican,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
500,Republican,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
2000,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Democratic,DALLAS,TX,75225,40017,
2500,Democratic,DALLAS,TX,75225,40017,
1250,Democratic,DALLAS,TX,75225,40017,
2700,Democratic,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
2600,Democratic,DALLAS,TX,75225,40017,
2600,Democratic,DALLAS,TX,75225,40017,
2500,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
5400,,DALLAS,TX,75225,40017,
1000,,DALLAS,TX,75225,40017,
400,,DALLAS,TX,75225,40017,
10800,,DALLAS,TX,75225,40017,
5400,,DALLAS,TX,75225,40017,
5000,,DALLAS,TX,75225,40017,
-2300,,DALLAS,TX,75225,40017,
2300,,DALLAS,TX,75225,40017,
500,,DALLAS,TX,75225,40017,
2700,,DALLAS,TX,75225,40017,
2600,Republican,DALLAS,TX,75225,40017,
500,Republican,DALLAS,TX,75225,40017,
1000,,DALLAS,TX,75225,40017,
250,,DALLAS,TX,75225,40017,
2500,,DALLAS,TX,75225,40017,
2500,,DALLAS,TX,75225,40017,
2700,,DALLAS,TX,75225,40017,
2500,,DALLAS,TX,75225,40017,
2500,,DALLAS,TX,75225,40017,
2600,,DALLAS,TX,75225,40017,
1000,Democratic,DALLAS,TX,75225,40017,
2000,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
500,Democratic,DALLAS,TX,75225,40017,
1000,Democratic,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
2600,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
2600,Republican,DALLAS,TX,75225,40017,
2500,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
2500,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
-2600,Republican,DALLAS,TX,75225,40017,
500,Republican,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
-400,Republican,DALLAS,TX,75225,40017,
400,Republican,DALLAS,TX,75225,40017,
1000,Democratic,DALLAS,TX,75225,40017,
750,Republican,DALLAS,TX,75225,40017,
1000,Republican,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
450,Republican,DALLAS,TX,75225,40017,
2700,Democratic,DALLAS,TX,75225,40017,
250,Republican,DALLAS,TX,75225,40017,
2700,Republican,DALLAS,TX,75225,40017,
2500,Republican,DALLAS,TX,75225,40017,
2600,Republican,DALLAS,TX,75225,40017,
880,Republican,DALLAS,TX,75225,40017,
880,Republican,DALLAS,TX,75225,40017,
2700,Democratic,DALLAS,TX,75226,40017,
2700,Democratic,DALLAS,TX,75226,40017,
2700,Democratic,DALLAS,TX,75226,40017,
2700,Democratic,DALLAS,TX,75226,40017,
500,Democratic,DALLAS,TX,75226,40017,
2700,Republican,DALLAS,TX,75227,40017,
2700,Republican,DALLAS,TX,75227,40017,
1000,Republican,DALLAS,TX,75228,40017,
250,Democratic,DALLAS,TX,75229,40017,
500,Democratic,DALLAS,TX,75229,40017,
898,Democratic,DALLAS,TX,75229,40017,
2700,Republican,DALLAS,TX,75229,40017,
1500,,DALLAS,TX,75229,40017,
500,Democratic,DALLAS,TX,75229,40017,
500,Democratic,DALLAS,TX,75229,40017,
500,Democratic,DALLAS,TX,75229,40017,
300,Democratic,DALLAS,TX,75229,40017,
1000,Democratic,DALLAS,TX,75229,40017,
1000,,DALLAS,TX,75229,40017,
5400,,DALLAS,TX,75229,40017,
500,,DALLAS,TX,75229,40017,
5000,,DALLAS,TX,75229,40017,
1250,,DALLAS,TX,75229,40017,
2700,,DALLAS,TX,75229,40017,
250,,DALLAS,TX,75229,40017,
250,Democratic,DALLAS,TX,75229,40017,
2500,,DALLAS,TX,75229,40017,
2500,,DALLAS,TX,75229,40017,
2700,,DALLAS,TX,75229,40017,
250,Democratic,DALLAS,TX,75229,40017,
250,Democratic,DALLAS,TX,75229,40017,
1000,Republican,DALLAS,TX,75229,40017,
1600,Republican,DALLAS,TX,75229,40017,
1000,Republican,DALLAS,TX,75229,40017,
1000,Republican,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
1000,,DALLAS,TX,75230,40017,
250,Democratic,DALLAS,TX,75230,40017,
250,Democratic,DALLAS,TX,75230,40017,
250,Democratic,DALLAS,TX,75230,40017,
250,Democratic,DALLAS,TX,75230,40017,
2600,Democratic,DALLAS,TX,75230,40017,
-200,Democratic,DALLAS,TX,75230,40017,
1000,Republican,DALLAS,TX,75230,40017,
250,,DALLAS,TX,75230,40017,
1000,,DALLAS,TX,75230,40017,
1000,Republican,DALLAS,TX,75230,40017,
5000,,DALLAS,TX,75230,40017,
1000,,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
2700,Republican,DALLAS,TX,75230,40017,
2500,,DALLAS,TX,75230,40017,
2500,,DALLAS,TX,75230,40017,
4000,Democratic,DALLAS,TX,75230,40017,
500,Democratic,DALLAS,TX,75230,40017,
10000,Democratic,DALLAS,TX,75230,40017,
10000,Democratic,DALLAS,TX,75230,40017,
10000,Democratic,DALLAS,TX,75230,40017,
5000,Democratic,DALLAS,TX,75230,40017,
30000,Democratic,DALLAS,TX,75230,40017,
1000,Democratic,DALLAS,TX,75230,40017,
1000,Democratic,DALLAS,TX,75230,40017,
2600,Republican,DALLAS,TX,75230,40017,
2600,Republican,DALLAS,TX,75230,40017,
2600,Republican,DALLAS,TX,75230,40017,
1000,Republican,DALLAS,TX,75230,40017,
500,Republican,DALLAS,TX,75230,40017,
2700,,DALLAS,TX,75230,40017,
5200,Republican,DALLAS,TX,75230,40017,
-2500,Republican,DALLAS,TX,75230,40017,
2500,Republican,DALLAS,TX,75230,40017,
1000,Democratic,DALLAS,TX,75230,40017,
1000,Independent,DALLAS,TX,75230,40017,
1000,Independent,DALLAS,TX,75230,40017,
1500,Republican,DALLAS,TX,75230,40017,
250,Democratic,DALLAS,TX,75231,40017,
500,Republican,DALLAS,TX,75231,40017,
2600,Republican,DALLAS,TX,75231,40017,
1500,Republican,DALLAS,TX,75231,40017,
500,,DALLAS,TX,75231,40017,
1000,Republican,DALLAS,TX,75231,40017,
500,,DALLAS,TX,75231,40017,
2600,,DALLAS,TX,75231,40017,
1500,Republican,DALLAS,TX,75231,40017,
1000,Republican,DALLAS,TX,75231,40017,
2000,Republican,DALLAS,TX,75231,40017,
2000,,DALLAS,TX,75231,40017,
500,Democratic,DALLAS,TX,75232,40017,
500,,DALLAS,TX,75233,40017,
1000,Republican,DALLAS,TX,75234,40017,
1000,,DALLAS,TX,75234,40017,
1000,,DALLAS,TX,75234,40017,
2700,Democratic,DALLAS,TX,75234,40017,
2700,Republican,DALLAS,TX,75234,40017,
2500,Republican,DALLAS,TX,75234,40017,
2600,Republican,DALLAS,TX,75234,40017,
750,Republican,DALLAS,TX,75234,40017,
1000,Republican,DALLAS,TX,75234,40017,
500,Democratic,DALLAS,TX,75235,40017,
500,Republican,DALLAS,TX,75235,40017,
1000,Republican,DALLAS,TX,75235,40017,
1000,Republican,DALLAS,TX,75235,40017,
1000,Democratic,DALLAS,TX,75235,40017,
2500,Republican,DALLAS,TX,75235,40017,
2500,,DALLAS,TX,75235,40017,
1000,Democratic,DALLAS,TX,75235,40017,
1500,Democratic,DALLAS,TX,75235,40017,
500,Republican,DALLAS,TX,75235,40017,
2500,Republican,DALLAS,TX,75235,40017,
1500,Republican,DALLAS,TX,75235,40017,
5000,Republican,DALLAS,TX,75235,40017,
1500,Republican,DALLAS,TX,75235,40017,
1000,Democratic,DALLAS,TX,75235,40017,
1500,Democratic,DALLAS,TX,75235,40017,
5000,Democratic,DALLAS,TX,75235,40017,
2500,,DALLAS,TX,75235,40017,
1000,Republican,DALLAS,TX,75235,40017,
1000,Democratic,DALLAS,TX,75235,40017,
1000,Democratic,DALLAS,TX,75235,40017,
1000,Republican,DALLAS,TX,75238,40017,
500,Democratic,DALLAS,TX,75240,40017,
1000,Democratic,DALLAS,TX,75240,40017,
250,Republican,DALLAS,TX,75240,40017,
500,,DALLAS,TX,75240,40017,
2500,,DALLAS,TX,75240,40017,
250,Democratic,DALLAS,TX,75240,40017,
1000,Republican,DALLAS,TX,75240,40017,
375,Republican,DALLAS,TX,75240,40017,
500,Democratic,DALLAS,TX,75240,40017,
1000,Republican,DALLAS,TX,75240,40017,
500,Democratic,DALLAS,TX,75240,40017,
5000,Republican,DALLAS,TX,75240,40017,
-2700,Republican,DALLAS,TX,75240,40017,
2700,Republican,DALLAS,TX,75240,40017,
1000,Republican,DALLAS,TX,75240,40017,
1000,,DALLAS,TX,75240,40017,
4000,,DALLAS,TX,75240,40017,
-500,Democratic,DALLAS,TX,75240,40017,
1000,Republican,DALLAS,TX,75240,40017,
250,Democratic,DALLAS,TX,75243,40017,
250,,DALLAS,TX,75243,40017,
2000,Democratic,DALLAS,TX,75243,40017,
2700,Democratic,DALLAS,TX,75243,40017,
700,Democratic,DALLAS,TX,75243,40017,
1000,Republican,DALLAS,TX,75244,40017,
2000,Democratic,DALLAS,TX,75244,40017,
2700,Democratic,DALLAS,TX,75244,40017,
2700,Democratic,DALLAS,TX,75244,40017,
2700,Democratic,DALLAS,TX,75244,40017,
2700,Democratic,DALLAS,TX,75244,40017,
2600,Republican,DALLAS,TX,75244,40017,
250,Democratic,DALLAS,TX,75244,40017,
500,Republican,DALLAS,TX,75247,40017,
1500,Republican,DALLAS,TX,75247,40017,
500,Republican,DALLAS,TX,75247,40017,
-500,Republican,DALLAS,TX,75247,40017,
500,Republican,DALLAS,TX,75248,40017,
-30,Democratic,DALLAS,TX,75248,40017,
2600,Republican,DALLAS,TX,75248,40017,
1000,,DALLAS,TX,75248,40017,
1000,Republican,DALLAS,TX,75248,40017,
250,Republican,DALLAS,TX,75248,40017,
2600,Republican,DALLAS,TX,75248,40017,
2700,Republican,DALLAS,TX,75248,40017,
2700,Republican,DALLAS,TX,75248,40017,
250,Independent,DALLAS,TX,75248,40017,
5000,Republican,DALLAS,TX,75251,40017,
-2300,Republican,DALLAS,TX,75251,40017,
2300,Republican,DALLAS,TX,75251,40017,
250,Republican,DALLAS,TX,75251,40017,
10800,,DALLAS,TX,75251,40017,
250,Democratic,DALLAS,TX,75251,40017,
250,Republican,DALLAS,TX,75251,40017,
860,Republican,DALLAS,TX,75251,40017,
2700,Republican,DALLAS,TX,75251,40017,
2700,Republican,DALLAS,TX,75251,40017,
2500,Republican,DALLAS,TX,75251,40017,
1839,Republican,DALLAS,TX,75251,40017,
1000,,DALLAS,TX,75252,40017,
1000,,DALLAS,TX,75252,40017,
1000,Republican,DALLAS,TX,75254,40017,
250,Republican,DALLAS,TX,75254,40017,
250,Republican,DALLAS,TX,75254,40017,
250,Republican,DALLAS,TX,75254,40017,
10800,,DALLAS,TX,75254,40017,
500,,ADDISON-DALLAS,TX,75254,40017,
10800,,DALLAS,TX,75254,40017,
10800,,DALLAS,TX,75254,40017,
1000,,DALLAS,TX,75254,40017,
250,,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,Republican,DALLAS,TX,75254,40017,
2600,,DALLAS,TX,75254,40017,
250,,DALLAS,TX,75254,40017,
250,,DALLAS,TX,75254,40017,
250,,DALLAS,TX,75254,40017,
250,,DALLAS,TX,75266,40017,
1000,Republican,DALLAS,TX,75270,40017,
1000,Republican,DALLAS,TX,75270,40017,
500,Republican,DALLAS,TX,75270,40017,
1500,Republican,DALLAS,TX,75287,40017,
250,Republican,DALLAS,TX,75287,40017,
2500,Republican,DALLAS,TX,75287,40017,
-500,Republican,DALLAS,TX,75360,40017,
500,Republican,DALLAS,TX,75360,40017,
-1900,Democratic,DALLAS,TX,75360,40017,
1000,,DALLAS,TX,75367,40017,
1000,,DALLAS,TX,75367,40017,
500,,DALLAS,TX,75367,40017,
2500,,DALLAS,TX,75374,40017,
500,Democratic,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
1000,Democratic,DALLAS,TX,75374,40017,
1000,Democratic,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
2500,Republican,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
2500,Republican,DALLAS,TX,75374,40017,
2500,Democratic,DALLAS,TX,75374,40017,
1000,Republican,DALLAS,TX,75374,40017,
1250,Republican,DALLAS,TX,75379,40017,
1000,Democratic,DALLAS,TX,75380,40017,
500,Democratic,DALLAS,TX,75380,40017,
250,Democratic,DALLAS,TX,75380,40017,
500,Independent,DALLAS,TX,75380,40017,
2300,Republican,DALLAS,TX,75380,40017,
2700,Republican,DALLAS,TX,75380,40017,
1000,Republican,DALLAS,TX,75381,40017,
2000,Republican,DALLAS,TX,75382,40017,
-5000,Republican,DALLAS,TX,75382,40017,
1000,Republican,DALLAS,TX,75382,40017,
250,Republican,GREENVILLE,TX,75404,48349,
500,,ALBA,TX,75410,48349,
250,Republican,BONHAM,TX,75418,48349,
500,,DODD CITY,TX,75438,48349,
210,Republican,MELISSA,TX,75454,48349,
5000,Republican,MOUNT PLEASANT,TX,75455,48349,
2600,Republican,HOWE,TX,75459,48349,
250,,PARIS,TX,75460,48349,
250,Republican,PARIS,TX,75461,48349,
1000,Democratic,PARIS,TX,75462,48349,
